name,op_name,provider,node_index,dur,activation_size,output_size,input_type_shape,output_type_shape
/model/layers.8/self_attn/Concat_10_kernel_time,Concat,CPUExecutionProvider,1079,1,16,32,"[{""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}]","[{""int64"": [4]}]"
/model/layers.8/self_attn/Reshape_6_kernel_time,Reshape,CPUExecutionProvider,1093,1,2097184,2097152,"[{""float"": [1, 8, 4, 256, 64]}, {""int64"": [4]}]","[{""float"": [1, 32, 256, 64]}]"
/model/layers.8/self_attn/MatMul_1_kernel_time,MatMul,CPUExecutionProvider,1109,1014,10485760,2097152,"[{""float"": [1, 32, 256, 256]}, {""float"": [1, 32, 256, 64]}]","[{""float"": [1, 32, 256, 64]}]"
/model/layers.8/self_attn/Transpose_4_kernel_time,Transpose,CPUExecutionProvider,1110,136,2097152,2097152,"[{""float"": [1, 32, 256, 64]}]","[{""float"": [1, 256, 32, 64]}]"
/model/layers.8/self_attn/Concat_11_kernel_time,Concat,CPUExecutionProvider,1052,3,16,24,"[{""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}]","[{""int64"": [3]}]"
/model/layers.8/self_attn/Reshape_7_kernel_time,Reshape,CPUExecutionProvider,1111,1,2097176,2097152,"[{""float"": [1, 256, 32, 64]}, {""int64"": [3]}]","[{""float"": [1, 256, 2048]}]"
/model/layers.8/self_attn/o_proj/MatMul_quant_kernel_time,DynamicQuantizeMatMul,CPUExecutionProvider,2108,2389,2097152,2097152,"[{""float"": [1, 256, 2048]}, {""float"": []}, {""int8"": []}]","[{""float"": [1, 256, 2048]}]"
/model/layers.8/Add_kernel_time,Add,CPUExecutionProvider,1117,58,4194304,2097152,"[{""float"": [1, 256, 2048]}, {""float"": [1, 256, 2048]}]","[{""float"": [1, 256, 2048]}]"
/model/layers.8/post_attention_layernorm/Mul_1/SimplifiedLayerNormFusion/_kernel_time,SimplifiedLayerNormalization,CPUExecutionProvider,2140,367,2097152,2097152,"[{""float"": [1, 256, 2048]}, {""float"": [2048]}]","[{""float"": [1, 256, 2048]}]"
/model/layers.8/post_attention_layernorm/Mul_1_output_0_QuantizeLinear_kernel_time,DynamicQuantizeLinear,CPUExecutionProvider,1125,136,2097152,524293,"[{""float"": [1, 256, 2048]}]","[{""uint8"": [1, 256, 2048]}, {""float"": []}, {""uint8"": []}]"
/model/layers.8/mlp/gate_proj/MatMul_quant_kernel_time,MatMulIntegerToFloat,CPUExecutionProvider,2040,18049,524293,8388608,"[{""uint8"": [1, 256, 2048]}, {""float"": []}, {""float"": []}, {""uint8"": []}, {""int8"": []}]","[{""float"": [1, 256, 8192]}]"
/model/layers.8/mlp/act_fn/Mul/QuickGeluFusion/_kernel_time,QuickGelu,CPUExecutionProvider,2196,791,8388608,8388608,"[{""float"": [1, 256, 8192]}]","[{""float"": [1, 256, 8192]}]"
/model/layers.8/mlp/up_proj/MatMul_quant_kernel_time,MatMulIntegerToFloat,CPUExecutionProvider,2041,18181,524293,8388608,"[{""uint8"": [1, 256, 2048]}, {""float"": []}, {""float"": []}, {""uint8"": []}, {""int8"": []}]","[{""float"": [1, 256, 8192]}]"
/model/layers.8/mlp/Mul_kernel_time,Mul,CPUExecutionProvider,1136,198,16777216,8388608,"[{""float"": [1, 256, 8192]}, {""float"": [1, 256, 8192]}]","[{""float"": [1, 256, 8192]}]"
/model/layers.8/mlp/down_proj/MatMul_quant_kernel_time,DynamicQuantizeMatMul,CPUExecutionProvider,2109,4001,8388608,2097152,"[{""float"": [1, 256, 8192]}, {""float"": []}, {""int8"": []}]","[{""float"": [1, 256, 2048]}]"
/model/layers.8/Add_1_kernel_time,Add,CPUExecutionProvider,1142,50,4194304,2097152,"[{""float"": [1, 256, 2048]}, {""float"": [1, 256, 2048]}]","[{""float"": [1, 256, 2048]}]"
/model/layers.9/input_layernorm/Mul_1/SimplifiedLayerNormFusion/_kernel_time,SimplifiedLayerNormalization,CPUExecutionProvider,2141,310,2097152,2097152,"[{""float"": [1, 256, 2048]}, {""float"": [2048]}]","[{""float"": [1, 256, 2048]}]"
/model/layers.9/input_layernorm/Mul_1_output_0_QuantizeLinear_kernel_time,DynamicQuantizeLinear,CPUExecutionProvider,1151,118,2097152,524293,"[{""float"": [1, 256, 2048]}]","[{""uint8"": [1, 256, 2048]}, {""float"": []}, {""uint8"": []}]"
/model/layers.9/self_attn/k_proj/MatMul_quant_kernel_time,MatMulIntegerToFloat,CPUExecutionProvider,2043,1216,524293,524288,"[{""uint8"": [1, 256, 2048]}, {""float"": []}, {""float"": []}, {""uint8"": []}, {""int8"": []}]","[{""float"": [1, 256, 512]}]"
/model/layers.9/self_attn/Shape_kernel_time,Shape,CPUExecutionProvider,1150,1,2097152,24,"[{""float"": [1, 256, 2048]}]","[{""int64"": [3]}]"
/model/layers.9/self_attn/Gather_1_kernel_time,Gather,CPUExecutionProvider,1165,2,24,8,"[{""int64"": [3]}, {""int64"": []}]","[{""int64"": []}]"
/model/layers.9/self_attn/Unsqueeze_1_kernel_time,Unsqueeze,CPUExecutionProvider,1167,2,8,8,"[{""int64"": []}, {""int64"": [1]}]","[{""int64"": [1]}]"
/model/layers.9/self_attn/Gather_kernel_time,Gather,CPUExecutionProvider,1164,1,24,8,"[{""int64"": [3]}, {""int64"": []}]","[{""int64"": []}]"
/model/layers.9/self_attn/Unsqueeze_kernel_time,Unsqueeze,CPUExecutionProvider,1166,1,8,8,"[{""int64"": []}, {""int64"": [1]}]","[{""int64"": [1]}]"
/model/layers.9/self_attn/Concat_1_kernel_time,Concat,CPUExecutionProvider,1169,3,16,32,"[{""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}]","[{""int64"": [4]}]"
/model/layers.9/self_attn/Reshape_1_kernel_time,Reshape,CPUExecutionProvider,1172,2,524320,524288,"[{""float"": [1, 256, 512]}, {""int64"": [4]}]","[{""float"": [1, 256, 8, 64]}]"
/model/layers.9/self_attn/Transpose_1_kernel_time,Transpose,CPUExecutionProvider,1175,22,524288,524288,"[{""float"": [1, 256, 8, 64]}]","[{""float"": [1, 8, 256, 64]}]"
/model/layers.9/self_attn/Slice_2/GatherSliceToSplitFusion_kernel_time,Split,CPUExecutionProvider,2174,10,524288,524288,"[{""float"": [1, 8, 256, 64]}, {""int64"": [2]}]","[{""float"": [1, 8, 256, 32]}, {""float"": [1, 8, 256, 32]}]"
/model/layers.9/self_attn/Neg_1_kernel_time,Neg,CPUExecutionProvider,1187,6,262144,262144,"[{""float"": [1, 8, 256, 32]}]","[{""float"": [1, 8, 256, 32]}]"
/model/layers.9/self_attn/Concat_4_kernel_time,Concat,CPUExecutionProvider,1191,25,524288,524288,"[{""float"": [1, 8, 256, 32]}, {""float"": [1, 8, 256, 32]}]","[{""float"": [1, 8, 256, 64]}]"
/model/layers.9/self_attn/Mul_3_kernel_time,Mul,CPUExecutionProvider,1195,15,589824,524288,"[{""float"": [1, 8, 256, 64]}, {""float"": [1, 1, 256, 64]}]","[{""float"": [1, 8, 256, 64]}]"
/model/layers.9/self_attn/Mul_2_kernel_time,Mul,CPUExecutionProvider,1178,13,589824,524288,"[{""float"": [1, 8, 256, 64]}, {""float"": [1, 1, 256, 64]}]","[{""float"": [1, 8, 256, 64]}]"
/model/layers.9/self_attn/Add_1_kernel_time,Add,CPUExecutionProvider,1199,15,1048576,524288,"[{""float"": [1, 8, 256, 64]}, {""float"": [1, 8, 256, 64]}]","[{""float"": [1, 8, 256, 64]}]"
/model/layers.9/self_attn/Concat_5_kernel_time,Concat,CPUExecutionProvider,1200,9,524288,524288,"[{""float"": [1, 8, 0, 64]}, {""float"": [1, 8, 256, 64]}]","[{""float"": [1, 8, 256, 64]}]"
/model/layers.9/self_attn/Shape_4_kernel_time,Shape,CPUExecutionProvider,1203,1,524288,32,"[{""float"": [1, 8, 256, 64]}]","[{""int64"": [4]}]"
/model/layers.9/self_attn/Gather_6_kernel_time,Gather,CPUExecutionProvider,1207,1,32,8,"[{""int64"": [4]}, {""int64"": []}]","[{""int64"": []}]"
/model/layers.9/self_attn/Unsqueeze_13_kernel_time,Unsqueeze,CPUExecutionProvider,1210,1,8,8,"[{""int64"": []}, {""int64"": [1]}]","[{""int64"": [1]}]"
/model/layers.9/self_attn/Gather_4_kernel_time,Gather,CPUExecutionProvider,1206,0,32,8,"[{""int64"": [4]}, {""int64"": []}]","[{""int64"": []}]"
/model/layers.9/self_attn/Unsqueeze_11_kernel_time,Unsqueeze,CPUExecutionProvider,1209,0,8,8,"[{""int64"": []}, {""int64"": [1]}]","[{""int64"": [1]}]"
/model/layers.9/self_attn/Concat_7_kernel_time,Concat,CPUExecutionProvider,1212,2,16,40,"[{""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}]","[{""int64"": [5]}]"
/model/layers.9/self_attn/Equal_kernel_time,Equal,CPUExecutionProvider,1214,1,40,5,"[{""int64"": [5]}, {""int64"": [5]}]","[{""bool"": [5]}]"
/model/layers.9/self_attn/Where_kernel_time,Where,CPUExecutionProvider,1215,2,45,40,"[{""bool"": [5]}, {""int64"": [5]}, {""int64"": [5]}]","[{""int64"": [5]}]"
/model/layers.9/self_attn/Unsqueeze_10_kernel_time,Unsqueeze,CPUExecutionProvider,1204,1,524288,524288,"[{""float"": [1, 8, 256, 64]}, {""int64"": [1]}]","[{""float"": [1, 8, 1, 256, 64]}]"
/model/layers.9/self_attn/Expand_kernel_time,Expand,CPUExecutionProvider,1216,27,524328,2097152,"[{""float"": [1, 8, 1, 256, 64]}, {""int64"": [5]}]","[{""float"": [1, 8, 4, 256, 64]}]"
/model/layers.9/self_attn/Concat_8_kernel_time,Concat,CPUExecutionProvider,1213,1,16,32,"[{""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}]","[{""int64"": [4]}]"
/model/layers.9/self_attn/Reshape_4_kernel_time,Reshape,CPUExecutionProvider,1217,1,2097184,2097152,"[{""float"": [1, 8, 4, 256, 64]}, {""int64"": [4]}]","[{""float"": [1, 32, 256, 64]}]"
/model/layers.9/self_attn/q_proj/MatMul_quant_kernel_time,MatMulIntegerToFloat,CPUExecutionProvider,2044,4690,524293,2097152,"[{""uint8"": [1, 256, 2048]}, {""float"": []}, {""float"": []}, {""uint8"": []}, {""int8"": []}]","[{""float"": [1, 256, 2048]}]"
/model/layers.9/self_attn/Concat_kernel_time,Concat,CPUExecutionProvider,1168,1,16,32,"[{""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}]","[{""int64"": [4]}]"
/model/layers.9/self_attn/Reshape_kernel_time,Reshape,CPUExecutionProvider,1171,1,2097184,2097152,"[{""float"": [1, 256, 2048]}, {""int64"": [4]}]","[{""float"": [1, 256, 32, 64]}]"
/model/layers.9/self_attn/Transpose_kernel_time,Transpose,CPUExecutionProvider,1174,154,2097152,2097152,"[{""float"": [1, 256, 32, 64]}]","[{""float"": [1, 32, 256, 64]}]"
/model/layers.9/self_attn/Slice_1/GatherSliceToSplitFusion_kernel_time,Split,CPUExecutionProvider,2175,29,2097152,2097152,"[{""float"": [1, 32, 256, 64]}, {""int64"": [2]}]","[{""float"": [1, 32, 256, 32]}, {""float"": [1, 32, 256, 32]}]"
/model/layers.9/self_attn/Neg_kernel_time,Neg,CPUExecutionProvider,1186,16,1048576,1048576,"[{""float"": [1, 32, 256, 32]}]","[{""float"": [1, 32, 256, 32]}]"
/model/layers.9/self_attn/Concat_3_kernel_time,Concat,CPUExecutionProvider,1190,89,2097152,2097152,"[{""float"": [1, 32, 256, 32]}, {""float"": [1, 32, 256, 32]}]","[{""float"": [1, 32, 256, 64]}]"
/model/layers.9/self_attn/Mul_1_kernel_time,Mul,CPUExecutionProvider,1194,43,2162688,2097152,"[{""float"": [1, 32, 256, 64]}, {""float"": [1, 1, 256, 64]}]","[{""float"": [1, 32, 256, 64]}]"
/model/layers.9/self_attn/Mul_kernel_time,Mul,CPUExecutionProvider,1177,42,2162688,2097152,"[{""float"": [1, 32, 256, 64]}, {""float"": [1, 1, 256, 64]}]","[{""float"": [1, 32, 256, 64]}]"
/model/layers.9/self_attn/Add_kernel_time,Add,CPUExecutionProvider,1198,48,4194304,2097152,"[{""float"": [1, 32, 256, 64]}, {""float"": [1, 32, 256, 64]}]","[{""float"": [1, 32, 256, 64]}]"
/model/layers.9/self_attn/MatMul/MatMulScaleFusion//MatmulTransposeFusion/_kernel_time,FusedMatMul,CPUExecutionProvider,2229,908,4194304,8388608,"[{""float"": [1, 32, 256, 64]}, {""float"": [1, 32, 256, 64]}]","[{""float"": [1, 32, 256, 256]}]"
/model/layers.9/self_attn/Shape_14_kernel_time,Shape,CPUExecutionProvider,1218,0,2097152,32,"[{""float"": [1, 32, 256, 64]}]","[{""int64"": [4]}]"
/model/layers.9/self_attn/Gather_12_kernel_time,Gather,CPUExecutionProvider,1220,1,32,8,"[{""int64"": [4]}, {""int64"": []}]","[{""int64"": []}]"
/model/layers.9/self_attn/Unsqueeze_28_kernel_time,Unsqueeze,CPUExecutionProvider,1222,1,8,8,"[{""int64"": []}, {""int64"": [1]}]","[{""int64"": [1]}]"
/model/layers.9/self_attn/Slice_4_kernel_time,Slice,CPUExecutionProvider,1224,8,262152,262144,"[{""float"": [1, 1, 256, 256]}, {""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}]","[{""float"": [1, 1, 256, 256]}]"
/model/layers.9/self_attn/Add_2_kernel_time,Add,CPUExecutionProvider,1225,194,8650752,8388608,"[{""float"": [1, 32, 256, 256]}, {""float"": [1, 1, 256, 256]}]","[{""float"": [1, 32, 256, 256]}]"
/model/layers.9/self_attn/Softmax_kernel_time,Softmax,CPUExecutionProvider,1226,691,8388608,8388608,"[{""float"": [1, 32, 256, 256]}]","[{""float"": [1, 32, 256, 256]}]"
/model/layers.9/self_attn/v_proj/MatMul_quant_kernel_time,MatMulIntegerToFloat,CPUExecutionProvider,2045,1093,524293,524288,"[{""uint8"": [1, 256, 2048]}, {""float"": []}, {""float"": []}, {""uint8"": []}, {""int8"": []}]","[{""float"": [1, 256, 512]}]"
/model/layers.9/self_attn/Reshape_2_kernel_time,Reshape,CPUExecutionProvider,1173,1,524320,524288,"[{""float"": [1, 256, 512]}, {""int64"": [4]}]","[{""float"": [1, 256, 8, 64]}]"
/model/layers.9/self_attn/Transpose_2_kernel_time,Transpose,CPUExecutionProvider,1176,19,524288,524288,"[{""float"": [1, 256, 8, 64]}]","[{""float"": [1, 8, 256, 64]}]"
/model/layers.9/self_attn/Concat_6_kernel_time,Concat,CPUExecutionProvider,1179,8,524288,524288,"[{""float"": [1, 8, 0, 64]}, {""float"": [1, 8, 256, 64]}]","[{""float"": [1, 8, 256, 64]}]"
/model/layers.9/self_attn/Shape_9_kernel_time,Shape,CPUExecutionProvider,1184,0,524288,32,"[{""float"": [1, 8, 256, 64]}]","[{""int64"": [4]}]"
/model/layers.9/self_attn/Gather_10_kernel_time,Gather,CPUExecutionProvider,1189,1,32,8,"[{""int64"": [4]}, {""int64"": []}]","[{""int64"": []}]"
/model/layers.9/self_attn/Unsqueeze_22_kernel_time,Unsqueeze,CPUExecutionProvider,1193,1,8,8,"[{""int64"": []}, {""int64"": [1]}]","[{""int64"": [1]}]"
/model/layers.9/self_attn/Gather_8_kernel_time,Gather,CPUExecutionProvider,1188,0,32,8,"[{""int64"": [4]}, {""int64"": []}]","[{""int64"": []}]"
/model/layers.9/self_attn/Unsqueeze_20_kernel_time,Unsqueeze,CPUExecutionProvider,1192,0,8,8,"[{""int64"": []}, {""int64"": [1]}]","[{""int64"": [1]}]"
/model/layers.9/self_attn/Concat_9_kernel_time,Concat,CPUExecutionProvider,1196,2,16,40,"[{""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}]","[{""int64"": [5]}]"
/model/layers.9/self_attn/Equal_1_kernel_time,Equal,CPUExecutionProvider,1202,1,40,5,"[{""int64"": [5]}, {""int64"": [5]}]","[{""bool"": [5]}]"
/model/layers.9/self_attn/Where_1_kernel_time,Where,CPUExecutionProvider,1205,4,45,40,"[{""bool"": [5]}, {""int64"": [5]}, {""int64"": [5]}]","[{""int64"": [5]}]"
/model/layers.9/self_attn/Unsqueeze_19_kernel_time,Unsqueeze,CPUExecutionProvider,1185,1,524288,524288,"[{""float"": [1, 8, 256, 64]}, {""int64"": [1]}]","[{""float"": [1, 8, 1, 256, 64]}]"
/model/layers.9/self_attn/Expand_1_kernel_time,Expand,CPUExecutionProvider,1208,24,524328,2097152,"[{""float"": [1, 8, 1, 256, 64]}, {""int64"": [5]}]","[{""float"": [1, 8, 4, 256, 64]}]"
/model/layers.9/self_attn/Concat_10_kernel_time,Concat,CPUExecutionProvider,1197,1,16,32,"[{""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}]","[{""int64"": [4]}]"
/model/layers.9/self_attn/Reshape_6_kernel_time,Reshape,CPUExecutionProvider,1211,1,2097184,2097152,"[{""float"": [1, 8, 4, 256, 64]}, {""int64"": [4]}]","[{""float"": [1, 32, 256, 64]}]"
/model/layers.9/self_attn/MatMul_1_kernel_time,MatMul,CPUExecutionProvider,1227,987,10485760,2097152,"[{""float"": [1, 32, 256, 256]}, {""float"": [1, 32, 256, 64]}]","[{""float"": [1, 32, 256, 64]}]"
/model/layers.9/self_attn/Transpose_4_kernel_time,Transpose,CPUExecutionProvider,1228,118,2097152,2097152,"[{""float"": [1, 32, 256, 64]}]","[{""float"": [1, 256, 32, 64]}]"
/model/layers.9/self_attn/Concat_11_kernel_time,Concat,CPUExecutionProvider,1170,3,16,24,"[{""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}]","[{""int64"": [3]}]"
/model/layers.9/self_attn/Reshape_7_kernel_time,Reshape,CPUExecutionProvider,1229,2,2097176,2097152,"[{""float"": [1, 256, 32, 64]}, {""int64"": [3]}]","[{""float"": [1, 256, 2048]}]"
/model/layers.9/self_attn/o_proj/MatMul_quant_kernel_time,DynamicQuantizeMatMul,CPUExecutionProvider,2110,2204,2097152,2097152,"[{""float"": [1, 256, 2048]}, {""float"": []}, {""int8"": []}]","[{""float"": [1, 256, 2048]}]"
/model/layers.9/Add_kernel_time,Add,CPUExecutionProvider,1235,57,4194304,2097152,"[{""float"": [1, 256, 2048]}, {""float"": [1, 256, 2048]}]","[{""float"": [1, 256, 2048]}]"
/model/layers.9/post_attention_layernorm/Mul_1/SimplifiedLayerNormFusion/_kernel_time,SimplifiedLayerNormalization,CPUExecutionProvider,2142,356,2097152,2097152,"[{""float"": [1, 256, 2048]}, {""float"": [2048]}]","[{""float"": [1, 256, 2048]}]"
/model/layers.9/post_attention_layernorm/Mul_1_output_0_QuantizeLinear_kernel_time,DynamicQuantizeLinear,CPUExecutionProvider,1243,138,2097152,524293,"[{""float"": [1, 256, 2048]}]","[{""uint8"": [1, 256, 2048]}, {""float"": []}, {""uint8"": []}]"
/model/layers.9/mlp/gate_proj/MatMul_quant_kernel_time,MatMulIntegerToFloat,CPUExecutionProvider,2047,18178,524293,8388608,"[{""uint8"": [1, 256, 2048]}, {""float"": []}, {""float"": []}, {""uint8"": []}, {""int8"": []}]","[{""float"": [1, 256, 8192]}]"
/model/layers.9/mlp/act_fn/Mul/QuickGeluFusion/_kernel_time,QuickGelu,CPUExecutionProvider,2197,783,8388608,8388608,"[{""float"": [1, 256, 8192]}]","[{""float"": [1, 256, 8192]}]"
/model/layers.9/mlp/up_proj/MatMul_quant_kernel_time,MatMulIntegerToFloat,CPUExecutionProvider,2048,18189,524293,8388608,"[{""uint8"": [1, 256, 2048]}, {""float"": []}, {""float"": []}, {""uint8"": []}, {""int8"": []}]","[{""float"": [1, 256, 8192]}]"
/model/layers.9/mlp/Mul_kernel_time,Mul,CPUExecutionProvider,1254,193,16777216,8388608,"[{""float"": [1, 256, 8192]}, {""float"": [1, 256, 8192]}]","[{""float"": [1, 256, 8192]}]"
/model/layers.9/mlp/down_proj/MatMul_quant_kernel_time,DynamicQuantizeMatMul,CPUExecutionProvider,2111,4059,8388608,2097152,"[{""float"": [1, 256, 8192]}, {""float"": []}, {""int8"": []}]","[{""float"": [1, 256, 2048]}]"
/model/layers.9/Add_1_kernel_time,Add,CPUExecutionProvider,1260,51,4194304,2097152,"[{""float"": [1, 256, 2048]}, {""float"": [1, 256, 2048]}]","[{""float"": [1, 256, 2048]}]"
/model/layers.10/input_layernorm/Mul_1/SimplifiedLayerNormFusion/_kernel_time,SimplifiedLayerNormalization,CPUExecutionProvider,2143,312,2097152,2097152,"[{""float"": [1, 256, 2048]}, {""float"": [2048]}]","[{""float"": [1, 256, 2048]}]"
/model/layers.10/input_layernorm/Mul_1_output_0_QuantizeLinear_kernel_time,DynamicQuantizeLinear,CPUExecutionProvider,1269,118,2097152,524293,"[{""float"": [1, 256, 2048]}]","[{""uint8"": [1, 256, 2048]}, {""float"": []}, {""uint8"": []}]"
/model/layers.10/self_attn/k_proj/MatMul_quant_kernel_time,MatMulIntegerToFloat,CPUExecutionProvider,2050,1204,524293,524288,"[{""uint8"": [1, 256, 2048]}, {""float"": []}, {""float"": []}, {""uint8"": []}, {""int8"": []}]","[{""float"": [1, 256, 512]}]"
/model/layers.10/self_attn/Shape_kernel_time,Shape,CPUExecutionProvider,1268,1,2097152,24,"[{""float"": [1, 256, 2048]}]","[{""int64"": [3]}]"
/model/layers.10/self_attn/Gather_1_kernel_time,Gather,CPUExecutionProvider,1283,2,24,8,"[{""int64"": [3]}, {""int64"": []}]","[{""int64"": []}]"
/model/layers.10/self_attn/Unsqueeze_1_kernel_time,Unsqueeze,CPUExecutionProvider,1285,2,8,8,"[{""int64"": []}, {""int64"": [1]}]","[{""int64"": [1]}]"
/model/layers.10/self_attn/Gather_kernel_time,Gather,CPUExecutionProvider,1282,1,24,8,"[{""int64"": [3]}, {""int64"": []}]","[{""int64"": []}]"
/model/layers.10/self_attn/Unsqueeze_kernel_time,Unsqueeze,CPUExecutionProvider,1284,1,8,8,"[{""int64"": []}, {""int64"": [1]}]","[{""int64"": [1]}]"
/model/layers.10/self_attn/Concat_1_kernel_time,Concat,CPUExecutionProvider,1287,3,16,32,"[{""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}]","[{""int64"": [4]}]"
/model/layers.10/self_attn/Reshape_1_kernel_time,Reshape,CPUExecutionProvider,1290,1,524320,524288,"[{""float"": [1, 256, 512]}, {""int64"": [4]}]","[{""float"": [1, 256, 8, 64]}]"
/model/layers.10/self_attn/Transpose_1_kernel_time,Transpose,CPUExecutionProvider,1293,22,524288,524288,"[{""float"": [1, 256, 8, 64]}]","[{""float"": [1, 8, 256, 64]}]"
/model/layers.10/self_attn/Slice_2/GatherSliceToSplitFusion_kernel_time,Split,CPUExecutionProvider,2176,10,524288,524288,"[{""float"": [1, 8, 256, 64]}, {""int64"": [2]}]","[{""float"": [1, 8, 256, 32]}, {""float"": [1, 8, 256, 32]}]"
/model/layers.10/self_attn/Neg_1_kernel_time,Neg,CPUExecutionProvider,1305,6,262144,262144,"[{""float"": [1, 8, 256, 32]}]","[{""float"": [1, 8, 256, 32]}]"
/model/layers.10/self_attn/Concat_4_kernel_time,Concat,CPUExecutionProvider,1309,20,524288,524288,"[{""float"": [1, 8, 256, 32]}, {""float"": [1, 8, 256, 32]}]","[{""float"": [1, 8, 256, 64]}]"
/model/layers.10/self_attn/Mul_3_kernel_time,Mul,CPUExecutionProvider,1313,15,589824,524288,"[{""float"": [1, 8, 256, 64]}, {""float"": [1, 1, 256, 64]}]","[{""float"": [1, 8, 256, 64]}]"
/model/layers.10/self_attn/Mul_2_kernel_time,Mul,CPUExecutionProvider,1296,22,589824,524288,"[{""float"": [1, 8, 256, 64]}, {""float"": [1, 1, 256, 64]}]","[{""float"": [1, 8, 256, 64]}]"
/model/layers.10/self_attn/Add_1_kernel_time,Add,CPUExecutionProvider,1317,15,1048576,524288,"[{""float"": [1, 8, 256, 64]}, {""float"": [1, 8, 256, 64]}]","[{""float"": [1, 8, 256, 64]}]"
/model/layers.10/self_attn/Concat_5_kernel_time,Concat,CPUExecutionProvider,1318,10,524288,524288,"[{""float"": [1, 8, 0, 64]}, {""float"": [1, 8, 256, 64]}]","[{""float"": [1, 8, 256, 64]}]"
/model/layers.10/self_attn/Shape_4_kernel_time,Shape,CPUExecutionProvider,1321,1,524288,32,"[{""float"": [1, 8, 256, 64]}]","[{""int64"": [4]}]"
/model/layers.10/self_attn/Gather_6_kernel_time,Gather,CPUExecutionProvider,1325,1,32,8,"[{""int64"": [4]}, {""int64"": []}]","[{""int64"": []}]"
/model/layers.10/self_attn/Unsqueeze_13_kernel_time,Unsqueeze,CPUExecutionProvider,1328,1,8,8,"[{""int64"": []}, {""int64"": [1]}]","[{""int64"": [1]}]"
/model/layers.10/self_attn/Gather_4_kernel_time,Gather,CPUExecutionProvider,1324,0,32,8,"[{""int64"": [4]}, {""int64"": []}]","[{""int64"": []}]"
/model/layers.10/self_attn/Unsqueeze_11_kernel_time,Unsqueeze,CPUExecutionProvider,1327,0,8,8,"[{""int64"": []}, {""int64"": [1]}]","[{""int64"": [1]}]"
/model/layers.10/self_attn/Concat_7_kernel_time,Concat,CPUExecutionProvider,1330,2,16,40,"[{""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}]","[{""int64"": [5]}]"
/model/layers.10/self_attn/Equal_kernel_time,Equal,CPUExecutionProvider,1332,1,40,5,"[{""int64"": [5]}, {""int64"": [5]}]","[{""bool"": [5]}]"
/model/layers.10/self_attn/Where_kernel_time,Where,CPUExecutionProvider,1333,3,45,40,"[{""bool"": [5]}, {""int64"": [5]}, {""int64"": [5]}]","[{""int64"": [5]}]"
/model/layers.10/self_attn/Unsqueeze_10_kernel_time,Unsqueeze,CPUExecutionProvider,1322,1,524288,524288,"[{""float"": [1, 8, 256, 64]}, {""int64"": [1]}]","[{""float"": [1, 8, 1, 256, 64]}]"
/model/layers.10/self_attn/Expand_kernel_time,Expand,CPUExecutionProvider,1334,27,524328,2097152,"[{""float"": [1, 8, 1, 256, 64]}, {""int64"": [5]}]","[{""float"": [1, 8, 4, 256, 64]}]"
/model/layers.10/self_attn/Concat_8_kernel_time,Concat,CPUExecutionProvider,1331,1,16,32,"[{""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}]","[{""int64"": [4]}]"
/model/layers.10/self_attn/Reshape_4_kernel_time,Reshape,CPUExecutionProvider,1335,1,2097184,2097152,"[{""float"": [1, 8, 4, 256, 64]}, {""int64"": [4]}]","[{""float"": [1, 32, 256, 64]}]"
/model/layers.10/self_attn/q_proj/MatMul_quant_kernel_time,MatMulIntegerToFloat,CPUExecutionProvider,2051,4722,524293,2097152,"[{""uint8"": [1, 256, 2048]}, {""float"": []}, {""float"": []}, {""uint8"": []}, {""int8"": []}]","[{""float"": [1, 256, 2048]}]"
/model/layers.10/self_attn/Concat_kernel_time,Concat,CPUExecutionProvider,1286,1,16,32,"[{""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}]","[{""int64"": [4]}]"
/model/layers.10/self_attn/Reshape_kernel_time,Reshape,CPUExecutionProvider,1289,1,2097184,2097152,"[{""float"": [1, 256, 2048]}, {""int64"": [4]}]","[{""float"": [1, 256, 32, 64]}]"
/model/layers.10/self_attn/Transpose_kernel_time,Transpose,CPUExecutionProvider,1292,150,2097152,2097152,"[{""float"": [1, 256, 32, 64]}]","[{""float"": [1, 32, 256, 64]}]"
